   624.06971783146321        224.68206998171769        413.20058914709352        514.72752128162711        4548.0638595055452     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        629.76505317492411     
   341.80618054056663        129.32022737344957        211.23421378166819        243.74936581326367        577.67815972855078        363.80156622926393        25.821662334316784     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        760.00000000000000        700.00000000000000        30.441478532738984     
   533.57421475049773        195.68629962443185        343.65543759482455        414.04208300398113        1413.5279619319356        633.83199350640575        486.17239018649303     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        760.00000000000000        700.00000000000000        174.01499221799895     
   616.91029266502255        222.44720536750904        407.47976852363655        506.04547327772934        3989.1076509737354        112.67055033938531     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        760.00000000000000        99.789157786872238     
   624.94131983688453        224.95344021106786        413.89988300801542        515.79430225773490        5690.4216119313933     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        744.75034173810855     
   608.21035998161778        219.71757806046807        400.58276481114547        495.68296326465935        2447.1863896880654     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        588.97996584419161     
   419.47108506193473        156.93861550668572        262.92906816474607        307.67478972380178        792.42959172354938     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        755.60275481548160     
   82.343112560119621        31.831549140248939        49.614048761596138        55.939509010735030        118.09196825874838        62.198250007202439     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        760.00000000000000        527.91517037898302     
   596.30614161160747        215.95804875647065        391.23998374293603        481.82135458166499        1931.0745378796337     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        576.30940498784184     
   549.22750918395150        200.81601368368376        355.28564247414806        430.20483541925199        1160.0030191756691     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        559.57355059217662     
   620.78538521927010        223.65812607932142        410.57108298924555        510.72699113958652        4629.0299426614147        275.63001682503432     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        760.00000000000000        241.60177672514692     
   568.30652928514564        207.00465841212278        369.67332345936251        450.54759393911399        1842.2928626084672        694.82538658143608        167.37847958163420     
   1000.0000000000000        500.00000000000000        500.00000000000000        500.00000000000000        760.00000000000000        700.00000000000000        25.962643183302134     
   573.00240248298360        208.51700671983889        373.25183294869134        455.67002314359235        1925.7950928347320        223.79750431574976     
